TahunKelulusan,JK,Prodi,Jenis,Jurusan,Ayah,Ibu,Hasil,UN,IPK
2021,Laki-laki,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Menengah,Tinggi,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Biologi,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Biologi,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Baik,Cumlaude
2021,Perempuan,Biologi,MAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMKN,Pertanian,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2021,Laki-laki,Peternakan,MAS,IPA,Menengah,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Arsitektur,MAS,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKS,Teknik,Dasar,Menengah,2.000-5.000,Baik,Memuaskan
2021,Laki-laki,TI,SMAS,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKS,Teknik,Menengah,Menengah,500-1.000,Baik,Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPS,Dasar,Dasar,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKN,Teknik,Menengah,Menengah,2.000-5.000,Baik,Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Cumlaude
2021,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,TI,MAN,IPA,Menengah,Tinggi,1.000-2.000,Sangat Baik,Cumlaude
2021,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Dasar,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,Fisika,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Kurang,Cumlaude
2021,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Cukup,Cumlaude
2021,Perempuan,Fisika,MAS,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Kimia,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Matematika,SMKN,Ekonomi,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Matematika,MAS,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMKN,Teknik,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Matematika,SMAS,IPA,Dasar,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Kurang,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMKS,Teknik,Tinggi,Dasar,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAS,IPA,Tinggi,Tinggi,1.000-2.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Matematika,SMAN,IPA,Menengah,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Matematika,MAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Matematika,MAS,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,Matematika,MAN,IPA,Menengah,Tinggi,1.000-2.000,Cukup,Cumlaude
2021,Laki-laki,Matematika,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Sangat Baik,Cumlaude
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Perempuan,PWK,SMAN,IPS,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,PWK,SMAN,IPA,Tinggi,Menengah,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,PWK,SMKS,Teknik,Dasar,Menengah,100-500,Baik,Memuaskan
2021,Laki-laki,PWK,SMKS,Teknik,Menengah,Menengah,1.000-2.000,Baik,Memuaskan
2021,Laki-laki,PWK,SMKS,Teknik,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,PWK,SMKN,Teknik,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,SI,MAN,IPS,Menengah,Menengah,2.000-5.000,Cukup,Memuaskan
2021,Laki-laki,SI,SMAN,IPS,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,SI,SMKS,Teknik,Menengah,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,5.000-20.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Kimia,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Tinggi,Dasar,5.000-20.000,Kurang,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Tinggi,Menengah,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,MAS,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Dasar,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,TI,SMKN,Teknik,Tinggi,Menengah,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Biologi,MAS,IPS,Dasar,Menengah,1.000-2.000,Baik,Memuaskan
2021,Laki-laki,Biologi,SMAN,IPA,Tinggi,Menengah,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,PWK,MAS,IPA,Tinggi,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2021,Laki-laki,PWK,SMKS,Teknik,Dasar,Menengah,100-500,Cukup,Memuaskan
2021,Laki-laki,PWK,SMAN,IPA,Menengah,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,PWK,SMAS,IPA,Tinggi,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2021,Perempuan,Kimia,MAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2021,Perempuan,Kimia,SMKS,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Menengah,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMKS,Teknik,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMAN,IPS,Tinggi,Menengah,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMKS,Pertanian,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKN,Teknik,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKN,Teknik,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,MAS,IPA,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,MAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Menengah,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMKN,Teknik,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Biologi,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Biologi,SMKS,Teknik,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2021,Laki-laki,Biologi,MAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,MAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Fisika,MAN,IPA,Menengah,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Fisika,MAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2021,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Fisika,SMKN,Teknik,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Matematika,MAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,MAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,MAS,IPA,Menengah,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,MAN,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Matematika,SMAN,IPA,Menengah,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,MAS,IPA,Menengah,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Matematika,SMAN,IPA,Menengah,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMKN,Teknik,Tinggi,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMKN,Pertanian,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Menengah,100-500,Kurang,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,500-1.000,Cukup,Sangat Memuaskan
2021,Laki-laki,PWK,MAS,IPS,Menengah,Tinggi,2.000-5.000,Cukup,Memuaskan
2021,Laki-laki,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,MAN,IPS,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAS,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMKS,Ekonomi,Menengah,Tinggi,1.000-2.000,Cukup,Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMKS,Teknik,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
2022,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2022,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Menengah,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,MAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,MAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAS,IPS,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAS,IPS,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,MAS,IPA,Tinggi,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,Arsitektur,SMKS,Teknik,Menengah,Menengah,500-1.000,Kurang,Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Arsitektur,MAS,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPS,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPS,Tinggi,Tinggi,500-1.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Menengah,100-500,Kurang,Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,MAN,IPA,Tinggi,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMKS,Teknik,Dasar,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,Biologi,MAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Kimia,MAN,IPA,Dasar,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2021,Perempuan,Kimia,MAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2021,Laki-laki,Kimia,SMKS,Teknik,Menengah,Menengah,5.000-20.000,Sangat Baik,Memuaskan
2021,Laki-laki,Arsitektur,SMAS,IPA,Menengah,Menengah,1.000-2.000,Cukup,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Biologi,SMAN,IPA,Dasar,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMAN,IPA,Dasar,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,MAS,IPA,Tinggi,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Menengah,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMKS,Teknik,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,1.000-2.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,MAN,IPA,Menengah,Menengah,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Dasar,500-1.000,Kurang,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAS,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Menengah,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2021,Laki-laki,Peternakan,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,Biologi,SMAN,IPS,Menengah,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2021,Perempuan,Matematika,SMAN,IPA,Dasar,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Biologi,MAS,IPA,Dasar,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2021,Perempuan,Peternakan,SMKN,Teknik,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Dasar,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,Peternakan,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Cukup,Sangat Memuaskan
2021,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Arsitektur,SMAN,IPS,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMKS,Ekonomi,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,SI,SMKS,Teknik,Tinggi,Dasar,2.000-5.000,Cukup,Sangat Memuaskan
2021,Perempuan,SI,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,SI,SMKN,Teknik,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Menengah,Menengah,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Fisika,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,100-500,Cukup,Sangat Memuaskan
2021,Perempuan,Fisika,MAS,IPA,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMKN,Teknik,Tinggi,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2021,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2021,Perempuan,TI,SMAN,IPA,Menengah,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
